unittitle	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	sserie	serie	ssserie	atl	mf	dateD	dateF	ID	cID	aID
Argenton	0																									1	E		32	1.0	1672	1672	P136	C730	MR1E32
Argenton	477	621	713																							1	E		56	12.0	1706	1706	P136	C731	MR1E56
Argenton	68	187																								1	E		59	15.0	1707	1707	P136	C727	MR1E59
Argenton	191	399	451																							1	E		59	15.0	1707	1707	P136	C740	MR1E59
Argenton	121	296	312																							1	E		61	16.0	1707	1707	P136	C740	MR1E61
Argenton	261																									1	E		70	21.0	1710	1710	P136	C741	MR1E70
Argenton	351	473																								1	E		70	21.0	1710	1710	P136	C725	MR1E70
Argenton	383																									1	E		75	24.0	1711	1711	P136	C732	MR1E75
Argenton	526																									1	E		75	24.0	1711	1711	P136	C733	MR1E75
Argenton	41																									1	E		76	24.0	1711	1711	P136	C735	MR1E76
Argenton	43																									1	E		76	24.0	1711	1711	P136	C728	MR1E76
Argenton	269																									1	E		77	25.0	1712	1712	P136	C729	MR1E77
Argenton	129																									1	E		78	25.0	1712	1712	P136	C729	MR1E78
Argenton	189	301	439																							1	E		78	25.0	1712	1712	P136	C739	MR1E78
Argenton	309																									1	E		79	26.0	1712	1712	P136	C737	MR1E79
Argenton	343	421																								1	E		80	26.0	1712	1712	P136	C737	MR1E80
Argenton	867																									1	E		81	27.0	1713	1713	P136	C738	MR1E81
Argenton	61	433																								1	E		83	28.0	1713	1713	P136	C726	MR1E83
Argenton	406	459	483	793																						1	E		84	29.0	1714	1714	P136	C734	MR1E84
Argenton	89																									1	E		85	30.0	1714	1714	P136	C736	MR1E85
Arnoul	22																									1	E		32	1.0	1672	1672	P157	C832	MR1E32
Arnoul	136																									1	E		34	2.0	1690	1690	P157	C830	MR1E34
Arnoul	47	136																								1	E		35	2.0	1691	1691	P157	C831	MR1E35
Arnoul	337	384																								1	E		36	3.0	1693	1693	P157	C833	MR1E36
Arnoul	269																									1	E		67	19.0	1709	1709	P157	C834	MR1E67
Banville, Sieur de	0																									1	E		32	1.0	1672	1672	P328	C2408	MR1E32
Baroire, le président de	0																									1	E		32	1.0	1672	1672	P415	C2566	MR1E32
Baugier, Edmé-Antoine	62																									1	E		32	1.0	1672	1672	P512	C2813	MR1E32
Chateaurenault, François-Louis Rousselet	62																									1	E		32	1.0	1672	1672	P2181	C7643	MR1E32
Chateaurenault, François-Louis Rousselet	95	99																								1	E		32	1.0	1673	1673	P2181	C7654	MR1E32
Chateaurenault, François-Louis Rousselet	112																									1	E		32	1.0	1673	1673	P2181	C7646	MR1E32
Chateaurenault, François-Louis Rousselet	153	157																								1	E		32	1.0	1673	1673	P2181	C7653	MR1E32
Chateaurenault, François-Louis Rousselet	178																									1	E		32	1.0	1673	1673	P2181	C7655	MR1E32
Chateaurenault, François-Louis Rousselet	210																									1	E		32	1.0	1673	1673	P2181	C7644	MR1E32
Chateaurenault, François-Louis Rousselet	221																									1	E		32	1.0	1673	1673	P2181	C7645	MR1E32
Chateaurenault, François-Louis Rousselet	251	263	271																							1	E		32	1.0	1673	1673	P2181	C7655	MR1E32
Chateaurenault, François-Louis Rousselet	276																									1	E		32	1.0	1673	1673	P2181	C7652	MR1E32
Chateaurenault, François-Louis Rousselet	280																									1	E		32	1.0	1673	1673	P2181	C7647	MR1E32
Chateaurenault, François-Louis Rousselet	149																									1	E		33	2.0	1689	1689	P2181	C7648	MR1E33
Chateaurenault, François-Louis Rousselet	747																									1	E		35	2.0	1691	1691	P2181	C7649	MR1E35
Chateaurenault, François-Louis Rousselet	473																									1	E		36	3.0	1694	1694	P2181	C7650	MR1E36
Chateaurenault, François-Louis Rousselet	140	187	233	251	279	312	347.0	359	409.0	861.0	906.0	915.0														1	E		38	4.0	1696	1696	P2181	C7651	MR1E38
Chateaurenault, François-Louis Rousselet	959																									1	E		38	4.0	1696	1696	P2181	C7656	MR1E38
Colbert de Terron	5																									1	E		32	1.0	1672	1672	P2465	C8332	MR1E32
Colbert de Terron	103																									1	E		32	1.0	1673	1673	P2465	C8333	MR1E32
Colbert de Terron	277																									1	E		32	1.0	1673	1673	P2465	C8334	MR1E32
D'Amfreville	51																									1	E		32	1.0	1672	1672	P2785	C10336	MR1E32
D'Amfreville	59																									1	E		32	1.0	1672	1672	P2785	C10337	MR1E32
D'Estrées, Jean	27																									1	E		32	1.0	1672	1672	P2851	C10555	MR1E32
D'Estrées, Jean	9																									1	E		33	2.0	1688	1688	P2851	C10553	MR1E33
D'Estrées, Jean	270	284																								1	E		36	3.0	1692	1692	P2851	C10554	MR1E36
D'Estrées, Jean	352																									1	E		36	3.0	1693	1693	P2851	C10556	MR1E36
D'Estrées, Jean	379	409	419	424	484	535	559.0																			1	E		36	3.0	1693	1693	P2851	C10552	MR1E36
Desclouzeaux, Hubert de Champy	0																									1	E		32	1.0	1672	1672	P3257	C11707	MR1E32
Desclouzeaux, Hubert de Champy	79																									1	E		32	1.0	1673	1673	P3257	C11710	MR1E32
Desclouzeaux, Hubert de Champy	5	212																								1	E		34	2.0	1690	1690	P3257	C11711	MR1E34
Desclouzeaux, Hubert de Champy	18	114	133	136	210	266	319.0	325	375.0	608.0																1	E		35	2.0	1691	1691	P3257	C11712	MR1E35
Desclouzeaux, Hubert de Champy	102	273																								1	E		36	3.0	1692	1692	P3257	C11713	MR1E36
Desclouzeaux, Hubert de Champy	292	309	401																							1	E		36	3.0	1693	1693	P3257	C11714	MR1E36
Desclouzeaux, Hubert de Champy	198	362	404	500	537	873	901.0	915	919.0	947.0	953.0															1	E		38	4.0	1696	1696	P3257	C11715	MR1E38
Desclouzeaux, Hubert de Champy	67	73	107	123	296	383	407.0																			1	E		39	5.0	1697	1697	P3257	C11716	MR1E39
Desclouzeaux, Hubert de Champy	436	519	523	644																						1	E		39	5.0	1697	1697	P3257	C11708	MR1E39
Desclouzeaux, Hubert de Champy	19	100	150	189	206	215	277.0	299	532.0																	1	E		40	5.0	1697	1697	P3257	C11708	MR1E40
Desclouzeaux, Hubert de Champy	10	22	315	496	507	569	659.0	728	796.0	829.0	879.0															1	E		43	6.0	1700	1700	P3257	C11709	MR1E43
Dumé d'Aplemont	15																									1	E		32	1.0	1672	1672	P3757	C13452	MR1E32
Dumé d'Aplemont	43																									1	E		32	1.0	1672	1672	P3757	C13453	MR1E32
Dumé d'Aplemont	77																									1	E		32	1.0	1673	1673	P3757	C13451	MR1E32
Dumé d'Aplemont	81																									1	E		32	1.0	1673	1673	P3757	C13450	MR1E32
Dupaty, Thibaud	1																									1	E		32	1.0	1672	1672	P3779	C13499	MR1E32
Jugné, Madame de	0																									1	E		32	1.0	1672	1672	P5579	C20247	MR1E32
Labarre, Antoine Lefebvre de	7																									1	E		32	1.0	1672	1672	P5730	C21362	MR1E32
Laborde, Sieur de	63																									1	E		32	1.0	1672	1672	P5770	C21457	MR1E32
Laborde, Sieur de	281																									1	E		32	1.0	1673	1673	P5770	C21458	MR1E32
Langeron, Joseph Andrault Marquis de	57																									1	E		32	1.0	1672	1672	P6240	C22689	MR1E32
Langeron, Joseph Andrault Marquis de	729																									1	E		35	2.0	1691	1691	P6240	C22690	MR1E35
Languillet	0																									1	E		32	1.0	1672	1672	P6258	C22755	MR1E32
Languillet	775																									1	E		38	4.0	1696	1696	P6258	C22754	MR1E38
Languillet	930																									1	E		38	4.0	1696	1696	P6258	C22753	MR1E38
Languillet	753																									1	E		51	9.0	1704	1704	P6258	C22756	MR1E51
Louvois, Le Marquis de	33																									1	E		32	1.0	1672	1672	P7075	C25892	MR1E32
Maniban	0																									1	E		32	1.0	1672	1672	P7269	C26469	MR1E32
Rangeart	0																									1	E		32	1.0	1672	1672	P8974	C32528	MR1E32
Serpaut (alias Serpau, Serpaud, Serpault)	63																									1	E		32	1.0	1672	1672	P9815	C35901	MR1E32
Serpaut (alias Serpau, Serpaud, Serpault)	483																									1	E		36	3.0	1694	1694	P9815	C35902	MR1E36
Serpaut (alias Serpau, Serpaud, Serpault)	499																									1	E		36	3.0	1694	1694	P9815	C35903	MR1E36
Serpaut (alias Serpau, Serpaud, Serpault)	524																									1	E		36	3.0	1694	1694	P9815	C35900	MR1E36
Thibaud Dupaty	1																									1	E		32	1.0	1672	1672	P10082	C36672	MR1E32
Allaire, Louis	271	276																								1	E		32	1.0	1673	1673	P50	C408	MR1E32
Allaire, Louis	69																									1	E		74	23.0	1711	1711	P50	C395	MR1E74
Allaire, Louis	69																									1	E		74	23.0	1711	1711	P50	C411	MR1E74
Allaire, Louis	3	374																								1	E		81	27.0	1713	1713	P50	C394	MR1E81
Allaire, Louis	416																									1	E		82	28.0	1713	1713	P50	C394	MR1E82
Allaire, Louis	217																									1	E		83	28.0	1713	1713	P50	C392	MR1E83
Allaire, Louis	43	200																								1	E		84	29.0	1714	1714	P50	C396	MR1E84
Allaire, Louis	49																									1	E		84	29.0	1714	1714	P50	C405	MR1E84
Allaire, Louis	53																									1	E		84	29.0	1714	1714	P50	C409	MR1E84
Allaire, Louis	104																									1	E		84	29.0	1714	1714	P50	C410	MR1E84
Allaire, Louis	202	254	302	342																						1	E		84	29.0	1714	1714	P50	C403	MR1E84
Allaire, Louis	406																									1	E		84	29.0	1714	1714	P50	C393	MR1E84
Allaire, Louis	651	653																								1	E		84	29.0	1714	1714	P50	C407	MR1E84
Allaire, Louis	740	782																								1	E		84	29.0	1714	1714	P50	C401	MR1E84
Allaire, Louis	539	595																								1	E		86	31.0	1715	1715	P50	C400	MR1E86
Allaire, Louis	560																									1	E		86	31.0	1715	1715	P50	C404	MR1E86
Allaire, Louis	567	596																								1	E		86	31.0	1715	1715	P50	C406	MR1E86
Allaire, Louis	632																									1	E		86	31.0	1715	1715	P50	C398	MR1E86
Allaire, Louis	649	668																								1	E		86	31.0	1715	1715	P50	C402	MR1E86
Allaire, Louis	698																									1	E		86	31.0	1715	1715	P50	C397	MR1E86
Allaire, Louis	484																									1	E		86	31.0	1715	1715	P50	C399	MR1E86
Baatz, Charles de	112																									1	E		32	1.0	1673	1673	P271	C2217	MR1E32
Baatz, Charles de	263																									1	E		32	1.0	1673	1673	P271	C2216	MR1E32
Barbaut, Jacques	111																									1	E		32	1.0	1673	1673	P353	C2454	MR1E32
Barbaut, Jacques	155	275																								1	E		32	1.0	1673	1673	P353	C2453	MR1E32
Bardet de Boisneau	111																									1	E		32	1.0	1673	1673	P385	C2513	MR1E32
Beauregard	79																									1	E		32	1.0	1673	1673	P606	C3054	MR1E32
Beauregard	152																									1	E		33	2.0	1689	1689	P606	C3055	MR1E33
Beauregard	283																									1	E		36	3.0	1693	1693	P606	C3056	MR1E36
Beauregard	363																									1	E		113	46.0	1729	1729	P606	C3053	MR1E113
Belcier	111																									1	E		32	1.0	1673	1673	P660	C3291	MR1E32
Belcier	155	234	262	268																						1	E		32	1.0	1673	1673	P660	C3290	MR1E32
Bellinzani	137																									1	E		32	1.0	1673	1673	P702	C3413	MR1E32
Berthelot	114																									1	E		32	1.0	1673	1673	P835	C3740	MR1E32
Berthelot	160																									1	E		32	1.0	1673	1673	P835	C3741	MR1E32
Berthelot	357																									1	E		33	2.0	1689	1689	P835	C3739	MR1E33
Bidé de La Granville	234	262																								1	E		32	1.0	1673	1673	P901	C3887	MR1E32
Bleor, François Bitaud de	80																									1	E		32	1.0	1673	1673	P993	C4204	MR1E32
Bleor, François Bitaud de	226																									1	E		32	1.0	1673	1673	P993	C4206	MR1E32
Bleor, François Bitaud de	268																									1	E		32	1.0	1673	1673	P993	C4205	MR1E32
Boyer	163																									1	E		32	1.0	1673	1673	P1391	C5232	MR1E32
Boyer	591	741																								1	E		38	4.0	1696	1696	P1391	C5219	MR1E38
Boyer	642																									1	E		39	5.0	1697	1697	P1391	C5207	MR1E39
Boyer	123																									1	E		42	6.0	1700	1700	P1391	C5204	MR1E42
Boyer	251																									1	E		52	10.0	1705	1705	P1391	C5206	MR1E52
Boyer	491																									1	E		52	10.0	1705	1705	P1391	C5223	MR1E52
Boyer	36																									1	E		57	13.0	1706	1706	P1391	C5213	MR1E57
Boyer	600																									1	E		57	13.0	1706	1706	P1391	C5216	MR1E57
Boyer	975																									1	E		65	18.0	1708	1708	P1391	C5217	MR1E65
Boyer	325																									1	E		68	20.0	1709	1709	P1391	C5218	MR1E68
Boyer	289																									1	E		70	21.0	1710	1710	P1391	C5220	MR1E70
Boyer	525																									1	E		76	24.0	1711	1711	P1391	C5222	MR1E76
Boyer	545																									1	E		76	24.0	1711	1711	P1391	C5229	MR1E76
Boyer	455	615	643																							1	E		81	27.0	1713	1713	P1391	C5205	MR1E81
Boyer	189																									1	E		85	30.0	1714	1714	P1391	C5224	MR1E85
Boyer	733																									1	E		87	32.0	1716	1716	P1391	C5211	MR1E87
Boyer	161																									1	E		95	36.0	1720	1720	P1391	C5231	MR1E95
Boyer	515																									1	E		96	37.0	1721	1721	P1391	C5212	MR1E96
Boyer	351																									1	E		102	40.0	1723	1723	P1391	C5221	MR1E102
Boyer	161																									1	E		107	43.0	1726	1726	P1391	C5209	MR1E107
Boyer	365																									1	E		107	43.0	1726	1726	P1391	C5215	MR1E107
Boyer	401																									1	E		110	44.0	1727	1727	P1391	C5214	MR1E110
Boyer	183																									1	E		111	45.0	1728	1728	P1391	C5225	MR1E111
Boyer	381																									1	E		114	46.0	1729	1729	P1391	C5226	MR1E114
Boyer	139																									1	E		115	47.0	1730	1730	P1391	C5227	MR1E115
Boyer	52																									1	E		125	52.0	1736	1736	P1391	C5208	MR1E125
Boyer	55	59																								1	E		125	52.0	1736	1736	P1391	C5228	MR1E125
Boyer	173																									1	E		127	53.0	1737	1737	P1391	C5230	MR1E127
Boyer	77																									1	E		128	54.0	1738	1738	P1391	C5210	MR1E128
Breman (alias Brement), Michel	250																									1	E		32	1.0	1673	1673	P1443	C5361	MR1E32
Breman (alias Brement), Michel	327																									1	E		36	3.0	1693	1693	P1443	C5362	MR1E36
Brodart	103																									1	E		32	1.0	1673	1673	P1519	C5547	MR1E32
Courbasson, Sieur de	83																									1	E		32	1.0	1673	1673	P2610	C9870	MR1E32
Courbasson, Sieur de	87																									1	E		32	1.0	1673	1673	P2610	C9871	MR1E32
Courtin	181	275																								1	E		32	1.0	1673	1673	P2656	N5864	MR1E32
Courtin	433	435																								1	E		52	10.0	1705	1705	P2656	C9978	MR1E52
Courtin	374																									1	E		54	11.0	1705	1705	P2656	C9978	MR1E54
Courtin	458																									1	E		54	11.0	1705	1705	P2656	C9976	MR1E54
Courtin	16																									1	E		67	19.0	1709	1709	P2656	C9979	MR1E67
Courtin	661																									1	E		68	20.0	1709	1709	P2656	C9977	MR1E68
Courtin	287	291																								1	E		97	37.0	1721	1721	P2656	C9973	MR1E97
Courtin	445																									1	E		97	37.0	1721	1721	P2656	C9974	MR1E97
Courtin	30																									1	E		115	47.0	1730	1730	P2656	C9980	MR1E115
Courtin	47	111																								1	E		115	47.0	1730	1730	P2656	C9981	MR1E115
Courtin	811																									1	E		115	47.0	1730	1730	P2656	C9983	MR1E115
Courtin	211r																									1	L	1.0	6		1730	1730	P2656	C9984	MR1L1.06
Courtin	212r																									1	L	1.0	6		1730	1730	P2656	C9972	MR1L1.06
Courtin	407																									1	E		118	49.0	1733	1733	P2656	C9975	MR1E118
Courtin	371																									1	E		120	50.0	1734	1734	P2656	C9982	MR1E120
D'Almeras	122																									1	E		32	1.0	1673	1673	P2780	N6108	MR1E32
D'Amblymont	249																									1	E		32	1.0	1673	1673	P2783	N6113	MR1E32
D'Amblymont	268	281																								1	E		32	1.0	1673	1673	P2783	C10331	MR1E32
D'Amblymont	263																									1	E		35	2.0	1691	1691	P2783	C10332	MR1E35
D'Amblymont	731	840																								1	E		38	4.0	1696	1696	P2783	C10333	MR1E38
D'Amblymont	899	934	941																							1	E		38	4.0	1696	1696	P2783	C10326	MR1E38
D'Amblymont	456	459	555																							1	E		39	5.0	1697	1697	P2783	C10327	MR1E39
D'Amblymont	89	102	138	180																						1	E		40	5.0	1697	1697	P2783	C10327	MR1E40
D'Amblymont	181																									1	E		40	5.0	1697	1697	P2783	C10330	MR1E40
D'Amblymont	183	185	227																							1	E		40	5.0	1697	1697	P2783	C10328	MR1E40
D'Amblymont	191	605																								1	E		43	6.0	1700	1700	P2783	C10329	MR1E43
D'Amblymont, Claude Renart de Fuchsamberg	81																									1	E		32	1.0	1673	1673	P2784	C10335	MR1E32
D'Amblymont, Claude Renart de Fuchsamberg	156																									1	E		32	1.0	1673	1673	P2784	C10334	MR1E32
Desgranges	117																									1	E		32	1.0	1673	1673	P3305	C11879	MR1E32
Desgranges	226																									1	E		32	1.0	1673	1673	P3305	C11883	MR1E32
Desgranges	48																									1	E		38	4.0	1696	1696	P3305	N7195	MR1E38
Desgranges	335	721																								1	E		38	4.0	1696	1696	P3305	C11880	MR1E38
Desgranges	80																									1	E		50	8.0	1703	1703	P3305	N7192	MR1E50
Desgranges	573																									1	E		64	17.0	1708	1708	P3305	C11884	MR1E64
Desgranges	219																									1	A		2		1716	1716	P3305	C11882	MR1A2
Desgranges	393																									1	A		2		1716	1716	P3305	C11881	MR1A2
Desnos	183																									1	E		32	1.0	1673	1673	P3348	C12029	MR1E32
Duboisneau	272																									1	E		32	1.0	1673	1673	P3538	N7741	MR1E32
Dulyon (alias Dulion)	263																									1	E		32	1.0	1673	1673	P3699	C13291	MR1E32
Dulyon (alias Dulion)	33																									1	E		35	2.0	1691	1691	P3699	C13292	MR1E35
Dulyon (alias Dulion)	759																									1	E		38	4.0	1696	1696	P3699	C13293	MR1E38
Dumont, Charles, sieur de Blaignac	153	156	216	223	236	275	287.0																			1	E		32	1.0	1673	1673	P3740	C13419	MR1E32
Duruau Pallu	263																									1	E		32	1.0	1673	1673	P3915	C13946	MR1E32
Foureau, Gilbert	321																									1	E		32	1.0	1673	1673	P4375	N10087	MR1E32
Foureau, Gilbert	131	132	135																							1	E		49	8.0	1703	1703	P4375	C16303	MR1E49
Foureau, Gilbert	213																									1	E		56	12.0	1706	1706	P4375	N10083	MR1E56
Foureau, Gilbert	189	191																								1	E		57	13.0	1706	1706	P4375	C16302	MR1E57
Foureau, Gilbert	257																									1	E		63	17.0	1708	1708	P4375	C16301	MR1E63
Foureau, Gilbert	219																									1	E		70	21.0	1710	1710	P4375	C16305	MR1E70
Foureau, Gilbert	285																									1	E		70	21.0	1710	1710	P4375	C16304	MR1E70
Gabaret d'Angoulins	125																									1	E		40	5.0	1673	1673	P4480	C16706	MR1E40
Gabaret d'Angoulins	672																									1	E		36	3.0	1694	1694	P4480	C16707	MR1E36
Gabaret d'Angoulins	650																									1	E		38	4.0	1696	1696	P4480	C16708	MR1E38
Gabaret d'Angoulins	697																									1	E		38	4.0	1696	1696	P4480	C16712	MR1E38
Gabaret d'Angoulins	811																									1	E		38	4.0	1696	1696	P4480	C16709	MR1E38
Gabaret d'Angoulins	922																									1	E		38	4.0	1696	1696	P4480	C16710	MR1E38
Gabaret d'Angoulins	14	79	134																							1	E		39	5.0	1697	1697	P4480	C16711	MR1E39
Gabaret, Jean	210																									1	E		32	1.0	1673	1673	P4490	C16730	MR1E32
Gabaret, Jean	221																									1	E		32	1.0	1673	1673	P4490	C16743	MR1E32
Gabaret, Jean	249	268	271																							1	E		32	1.0	1673	1673	P4490	C16732	MR1E32
Gabaret, Jean	65																									1	E		33	2.0	1689	1689	P4490	C16731	MR1E33
Gabaret, Jean	163																									1	E		34	2.0	1690	1690	P4490	C16737	MR1E34
Gabaret, Jean	22	749																								1	E		35	2.0	1691	1691	P4490	C16735	MR1E35
Gabaret, Jean	819																									1	E		35	2.0	1691	1691	P4490	C16740	MR1E35
Gabaret, Jean	351																									1	E		36	3.0	1693	1693	P4490	C16741	MR1E36
Gabaret, Jean	361																									1	E		36	3.0	1693	1693	P4490	C16736	MR1E36
Gabaret, Jean	374	447	468	499																						1	E		36	3.0	1693	1693	P4490	C16734	MR1E36
Gabaret, Jean	559																									1	E		36	3.0	1694	1694	P4490	C16729	MR1E36
Gabaret, Jean	587	588	598																							1	E		36	3.0	1694	1694	P4490	C16733	MR1E36
Gabaret, Jean	603	551	709																							1	E		36	3.0	1694	1694	P4490	C16738	MR1E36
Gabaret, Jean	425	681	711	735	799																					1	E		38	4.0	1696	1696	P4490	C16739	MR1E38
Gabaret, Jean	811	813	861bis	876	922	938																				1	E		38	4.0	1696	1696	P4490	C16744	MR1E38
Gabaret, Jean	22	167	185	239	315																					1	E		39	5.0	1697	1697	P4490	C16745	MR1E39
Gabaret, Jean	343																									1	E		39	5.0	1697	1697	P4490	C16742	MR1E39
Gabaret, Jean	13	23																								1	E		40	5.0	1697	1697	P4490	C16742	MR1E40
Gallon (alias Gaallon)	76																									1	E		32	1.0	1673	1673	P4553	C16968	MR1E32
Gallon (alias Gaallon)	134	183																								1	E		32	1.0	1673	1673	P4553	C16966	MR1E32
Gallon (alias Gaallon)	210	211																								1	E		32	1.0	1673	1673	P4553	C16967	MR1E32
Gallon (alias Gaallon)	233																									1	E		32	1.0	1673	1673	P4553	C16970	MR1E32
Gallon (alias Gaallon)	69																									1	E		33	2.0	1689	1689	P4553	C16971	MR1E33
Gallon (alias Gaallon)	100	210																								1	E		34	2.0	1690	1690	P4553	C16972	MR1E34
Gallon (alias Gaallon)	388																									1	E		35	2.0	1691	1691	P4553	C16974	MR1E35
Gallon (alias Gaallon)	491																									1	E		36	3.0	1694	1694	P4553	C16975	MR1E36
Gallon (alias Gaallon)	501																									1	E		36	3.0	1694	1694	P4553	C16965	MR1E36
Gallon (alias Gaallon)	544																									1	E		36	3.0	1694	1694	P4553	C16973	MR1E36
Gallon (alias Gaallon)	550	556	561																							1	E		36	3.0	1694	1694	P4553	C16978	MR1E36
Gallon (alias Gaallon)	658																									1	E		36	3.0	1694	1694	P4553	C16976	MR1E36
Gallon (alias Gaallon)	39	93																								1	E		38	4.0	1696	1696	P4553	C16977	MR1E38
Gallon (alias Gaallon)	233																									1	E		39	5.0	1697	1697	P4553	C16969	MR1E39
Godefroy	79																									1	E		32	1.0	1673	1673	P4853	N11144	MR1E32
Godefroy	429																									1	E		36	3.0	1693	1693	P4853	C17958	MR1E36
Godefroy	341																									1	E		47	7.0	1702	1702	P4853	C17948	MR1E47
Godefroy	640																									1	E		52	10.0	1705	1705	P4853	C17957	MR1E52
Godefroy	167	178																								1	A		5		1719	1719	P4853	C17947	MR1A5
Godefroy	122	246																								1	E		94	36.0	1720	1720	P4853	C17953	MR1E94
Godefroy	88																									1	E		95	36.0	1720	1720	P4853	C17949	MR1E95
Godefroy	162	235																								1	E		95	36.0	1720	1720	P4853	C17951	MR1E95
Godefroy	314	464																								1	E		95	36.0	1720	1720	P4853	C17952	MR1E95
Godefroy	489																									1	E		96	37.0	1721	1721	P4853	C17950	MR1E96
Godefroy	372																									1	E		100	39.0	1722	1722	P4853	C17954	MR1E100
Godefroy	457																									1	E		102	40.0	1723	1723	P4853	C17955	MR1E102
Godefroy	203	379																								1	E		103	41.0	1724	1724	P4853	C17956	MR1E103
Godefroy	261																									1	E		106	42.0	1725	1725	P4853	C17946	MR1E106
Gombaud	100																									1	E		32	1.0	1673	1673	P4877	C18006	MR1E32
Gombaud	154																									1	E		32	1.0	1673	1673	P4877	C18009	MR1E32
Gombaud	183																									1	E		32	1.0	1673	1673	P4877	C18008	MR1E32
Gombaud	194	205																								1	E		32	1.0	1673	1673	P4877	C18007	MR1E32
Guichard	158																									1	E		32	1.0	1673	1673	P5121	C18503	MR1E32
Guichard	674																									1	E		37	3.0	1696	1696	P5121	C18507	MR1E37
Guichard	473																									1	E		59	15.0	1707	1707	P5121	C18508	MR1E59
Guichard	297																									1	E		65	18.0	1708	1708	P5121	C18504	MR1E65
Guichard	21																									1	E		67	19.0	1709	1709	P5121	C18509	MR1E67
Guichard	111																									1	E		79	26.0	1712	1712	P5121	C18505	MR1E79
Guichard	619																									1	E		86	31.0	1715	1715	P5121	C18506	MR1E86
Guichard	715																									1	E		88	32.0	1716	1716	P5121	C18510	MR1E88
La Haye, Jacob Blanquet de	234	235	245																							1	E		32	1.0	1673	1673	P5673	C20952	MR1E32
Labat, Sieur de	272																									1	E		32	1.0	1673	1673	P5741	C21383	MR1E32
Laclocheterie, Louis Chadeau de	270	284																								1	E		32	1.0	1673	1673	P5856	C21640	MR1E32
Laclocheterie, Louis Chadeau de	13	77	93																							1	E		36	3.0	1692	1692	P5856	C21641	MR1E36
Larochecourbon, Madame de	77																									1	E		32	1.0	1673	1673	P6393	C23061	MR1E32
Latour Dalliez	75																									1	E		32	1.0	1673	1673	P6494	C23341	MR1E32
Levau	133	163	170																							1	E		32	1.0	1673	1673	P6885	C25313	MR1E32
Lombard, Joseph	253	267																								1	E		32	1.0	1673	1673	P6987	C25673	MR1E32
Lombard, Joseph	144																									1	E		33	2.0	1689	1689	P6987	C25674	MR1E33
Lombard, Joseph	6	202	207																							1	E		34	2.0	1690	1690	P6987	C25675	MR1E34
Lombard, Joseph	51	134	138	148	164	195	242.0	254	283.0	287.0	319.0	343.0	362.0	507	786											1	E		35	2.0	1691	1691	P6987	C25676	MR1E35
Lombard, Joseph	168	182	272	307	427	489	551.0	612	633.0	656.0																1	E		36	3.0	1692	1692	P6987	C25679	MR1E36
Lombard, Joseph	22	40																								1	E		38	4.0	1696	1696	P6987	C25680	MR1E38
Lombard, Joseph	108	344	413	588	655																					1	E		38	4.0	1696	1696	P6987	C25677	MR1E38
Lombard, Joseph	719	722	879	887																						1	E		38	4.0	1696	1696	P6987	C25672	MR1E38
Lombard, Joseph	889	908	919	936	944																					1	E		38	4.0	1696	1696	P6987	C25670	MR1E38
Lombard, Joseph	2	62	111																							1	E		39	5.0	1697	1697	P6987	C25671	MR1E39
Lombard, Joseph	197	249	269	331	340	382	467.0	511																		1	E		39	5.0	1697	1697	P6987	C25678	MR1E39
Lombard, Joseph	674																									1	E		39	5.0	1697	1697	P6987	C25683	MR1E39
Lombard, Joseph	29																									1	E		40	5.0	1697	1697	P6987	C25683	MR1E40
Lombard, Joseph	85	120	122	167	334	339	423.0	462	463.0	527.0																1	E		40	5.0	1697	1697	P6987	C25681	MR1E40
Lombard, Joseph	78	213	231	259	283	298	454.0	471	643.0	657.0	711.0	784.0														1	E		43	6.0	1700	1700	P6987	C25682	MR1E43
Mademoiselle de Montpensier	89																									1	E		32	1.0	1673	1673	P7170	C26275	MR1E32
Mauclerc	79																									1	E		32	1.0	1673	1673	P7513	C27340	MR1E32
Mauclerc	68																									1	E		33	2.0	1689	1689	P7513	C27345	MR1E33
Mauclerc	114																									1	E		34	2.0	1690	1690	P7513	C27346	MR1E34
Mauclerc	150	174																								1	E		34	2.0	1690	1690	P7513	C27347	MR1E34
Mauclerc	610	612	713																							1	E		35	2.0	1691	1691	P7513	C27348	MR1E35
Mauclerc	99	118	143	676																						1	E		36	3.0	1692	1692	P7513	C27349	MR1E36
Mauclerc	37	39	41	51																						1	E		38	4.0	1696	1696	P7513	C27350	MR1E38
Mauclerc	64	153	171	268	276	458	673.0																			1	E		38	4.0	1696	1696	P7513	C27341	MR1E38
Mauclerc	9																									1	E		39	5.0	1697	1697	P7513	C27342	MR1E39
Mauclerc	51	53	69	117	134	139	321.0	573	577.0																	1	E		39	5.0	1697	1697	P7513	C27343	MR1E39
Mauclerc	151	206	257																							1	E		40	5.0	1697	1697	P7513	C27343	MR1E40
Mauclerc	4	285	728																							1	E		43	6.0	1700	1700	P7513	C27344	MR1E43
Mauclerc	64																									1	E		88	32.0	1716	1716	P7513	C27351	MR1E88
Montortier	77																									1	E		32	1.0	1673	1673	P7887	C28348	MR1E32
Montortier, de	112	172																								1	E		32	1.0	1673	1673	P7888	C28349	MR1E32
